Weir Name,Year,Obs Date,Obs Day (mm/dd),Weir Count Type,Species,Maturity,Count
Hugh Smith,1998,1998-09-18,09/18,Counted live,Coho,Adult,41
Hugh Smith,1998,1998-09-19,09/19,Counted live,Coho,Adult,10
Hugh Smith,1998,1998-09-20,09/20,Counted live,Coho,Adult,2
Hugh Smith,1998,1998-09-21,09/21,Counted live,Coho,Adult,19
Hugh Smith,1998,1998-09-22,09/22,Counted live,Coho,Adult,4
Hugh Smith,1998,1998-09-23,09/23,Counted live,Coho,Adult,3
Hugh Smith,1998,1998-09-25,09/25,Counted live,Coho,Adult,3
Hugh Smith,1998,1998-09-26,09/26,Counted live,Coho,Adult,3
Hugh Smith,1998,1998-09-30,09/30,Counted live,Coho,Adult,3
Hugh Smith,1998,1998-10-01,10/01,Counted live,Coho,Adult,8
Hugh Smith,1998,1998-10-02,10/02,Counted live,Coho,Adult,4
Hugh Smith,1998,1998-10-03,10/03,Counted live,Coho,Adult,1
Hugh Smith,1998,1998-10-04,10/04,Counted live,Coho,Adult,10
Hugh Smith,1998,1998-10-06,10/06,Counted live,Coho,Adult,7
Hugh Smith,1998,1998-10-07,10/07,Counted live,Coho,Adult,7
Hugh Smith,1998,1998-10-08,10/08,Counted live,Coho,Adult,6
Hugh Smith,1998,1998-10-09,10/09,Counted live,Coho,Adult,5
Hugh Smith,1998,1998-10-10,10/10,Counted live,Coho,Adult,2
Hugh Smith,1998,1998-10-11,10/11,Counted live,Coho,Adult,6
Hugh Smith,1998,1998-10-12,10/12,Counted live,Coho,Adult,110
Hugh Smith,1998,1998-10-13,10/13,Counted live,Coho,Adult,10
Hugh Smith,1998,1998-10-14,10/14,Counted live,Coho,Adult,30
Hugh Smith,1998,1998-10-15,10/15,Counted live,Coho,Adult,42
Hugh Smith,1998,1998-10-16,10/16,Counted live,Coho,Adult,10
Hugh Smith,1998,1998-10-17,10/17,Counted live,Coho,Adult,4
Hugh Smith,1998,1998-10-18,10/18,Counted live,Coho,Adult,8
Hugh Smith,1998,1998-10-19,10/19,Counted live,Coho,Adult,2
Hugh Smith,1998,1998-10-20,10/20,Counted live,Coho,Adult,5
Hugh Smith,1998,1998-10-23,10/23,Counted live,Coho,Adult,23
Hugh Smith,1998,1998-10-24,10/24,Counted live,Coho,Adult,28
Hugh Smith,1998,1998-10-25,10/25,Counted live,Coho,Adult,1
Hugh Smith,1998,1998-10-26,10/26,Counted live,Coho,Adult,2
Hugh Smith,1998,1998-10-27,10/27,Counted live,Coho,Adult,1
Hugh Smith,1998,1998-10-28,10/28,Counted live,Coho,Adult,5
Hugh Smith,1998,1998-10-29,10/29,Counted live,Coho,Adult,6
Hugh Smith,1998,1998-10-30,10/30,Counted live,Coho,Adult,3
Hugh Smith,1998,1998-10-31,10/31,Counted live,Coho,Adult,26
Hugh Smith,1998,1998-11-01,11/01,Counted live,Coho,Adult,79
Hugh Smith,1998,1998-11-02,11/02,Counted live,Coho,Adult,42
Hugh Smith,1998,1998-11-03,11/03,Counted live,Coho,Adult,26
Hugh Smith,1998,1998-11-04,11/04,Counted live,Coho,Adult,1
Hugh Smith,1998,1998-11-05,11/05,Counted live,Coho,Adult,17
Hugh Smith,1998,1998-11-06,11/06,Counted live,Coho,Adult,28
Hugh Smith,1998,1998-11-07,11/07,Counted live,Coho,Adult,2
Hugh Smith,1998,1998-11-08,11/08,Counted live,Coho,Adult,5
Hugh Smith,1999,1999-07-17,07/17,Counted live,Coho,Adult,1
Hugh Smith,1999,1999-07-22,07/22,Counted live,Coho,Adult,1
Hugh Smith,1999,1999-07-23,07/23,Counted live,Coho,Adult,1
Hugh Smith,1999,1999-07-28,07/28,Counted live,Coho,Adult,1
Hugh Smith,1999,1999-07-29,07/29,Counted live,Coho,Adult,1
Hugh Smith,1999,1999-07-30,07/30,Counted live,Coho,Adult,2
Hugh Smith,1999,1999-07-31,07/31,Counted live,Coho,Adult,1
Hugh Smith,1999,1999-08-01,08/01,Counted live,Coho,Adult,1
Hugh Smith,1999,1999-08-02,08/02,Counted live,Coho,Adult,1
Hugh Smith,1999,1999-08-08,08/08,Counted live,Coho,Adult,1
Hugh Smith,1999,1999-08-10,08/10,Counted live,Coho,Adult,1
Hugh Smith,1999,1999-08-11,08/11,Counted live,Coho,Adult,1
Hugh Smith,1999,1999-08-12,08/12,Counted live,Coho,Adult,4
Hugh Smith,1999,1999-08-14,08/14,Counted live,Coho,Adult,2
Hugh Smith,1999,1999-08-15,08/15,Counted live,Coho,Adult,4
Hugh Smith,1999,1999-08-16,08/16,Counted live,Coho,Adult,4
Hugh Smith,1999,1999-08-17,08/17,Counted live,Coho,Adult,4
Hugh Smith,1999,1999-08-18,08/18,Counted live,Coho,Adult,13
Hugh Smith,1999,1999-08-19,08/19,Counted live,Coho,Adult,10
Hugh Smith,1999,1999-08-20,08/20,Counted live,Coho,Adult,5
Hugh Smith,1999,1999-08-21,08/21,Counted live,Coho,Adult,9
Hugh Smith,1999,1999-08-22,08/22,Counted live,Coho,Adult,11
Hugh Smith,1999,1999-08-23,08/23,Counted live,Coho,Adult,12
Hugh Smith,1999,1999-08-24,08/24,Counted live,Coho,Adult,12
Hugh Smith,1999,1999-08-25,08/25,Counted live,Coho,Adult,2
Hugh Smith,1999,1999-08-26,08/26,Counted live,Coho,Adult,13
Hugh Smith,1999,1999-08-27,08/27,Counted live,Coho,Adult,10
Hugh Smith,1999,1999-08-28,08/28,Counted live,Coho,Adult,1
Hugh Smith,1999,1999-08-29,08/29,Counted live,Coho,Adult,11
Hugh Smith,1999,1999-08-30,08/30,Counted live,Coho,Adult,46
Hugh Smith,1999,1999-08-31,08/31,Counted live,Coho,Adult,26
Hugh Smith,1999,1999-09-01,09/01,Counted live,Coho,Adult,9
Hugh Smith,1999,1999-09-02,09/02,Counted live,Coho,Adult,18
Hugh Smith,1999,1999-09-03,09/03,Counted live,Coho,Adult,21
Hugh Smith,1999,1999-09-04,09/04,Counted live,Coho,Adult,19
Hugh Smith,1999,1999-09-05,09/05,Counted live,Coho,Adult,30
Hugh Smith,1999,1999-09-06,09/06,Counted live,Coho,Adult,12
Hugh Smith,1999,1999-09-07,09/07,Counted live,Coho,Adult,35
Hugh Smith,1999,1999-09-08,09/08,Counted live,Coho,Adult,7
Hugh Smith,1999,1999-09-09,09/09,Counted live,Coho,Adult,18
Hugh Smith,1999,1999-09-10,09/10,Counted live,Coho,Adult,15
Hugh Smith,1999,1999-09-11,09/11,Counted live,Coho,Adult,14
Hugh Smith,1999,1999-09-12,09/12,Counted live,Coho,Adult,11
Hugh Smith,1999,1999-09-13,09/13,Counted live,Coho,Adult,16
Hugh Smith,1999,1999-09-14,09/14,Counted live,Coho,Adult,45
Hugh Smith,1999,1999-09-15,09/15,Counted live,Coho,Adult,16
Hugh Smith,1999,1999-09-16,09/16,Counted live,Coho,Adult,34
Hugh Smith,1999,1999-09-17,09/17,Counted live,Coho,Adult,14
Hugh Smith,1999,1999-09-18,09/18,Counted live,Coho,Adult,9
Hugh Smith,1999,1999-09-19,09/19,Counted live,Coho,Adult,35
Hugh Smith,1999,1999-09-20,09/20,Counted live,Coho,Adult,22
Hugh Smith,1999,1999-09-21,09/21,Counted live,Coho,Adult,42
Hugh Smith,1999,1999-09-22,09/22,Counted live,Coho,Adult,3
Hugh Smith,1999,1999-09-23,09/23,Counted live,Coho,Adult,18
Hugh Smith,1999,1999-09-24,09/24,Counted live,Coho,Adult,10
Hugh Smith,1999,1999-09-25,09/25,Counted live,Coho,Adult,18
Hugh Smith,1999,1999-09-26,09/26,Counted live,Coho,Adult,3
Hugh Smith,1999,1999-09-27,09/27,Counted live,Coho,Adult,37
Hugh Smith,1999,1999-09-28,09/28,Counted live,Coho,Adult,12
Hugh Smith,1999,1999-09-29,09/29,Counted live,Coho,Adult,33
Hugh Smith,1999,1999-09-30,09/30,Counted live,Coho,Adult,16
Hugh Smith,1999,1999-10-01,10/01,Counted live,Coho,Adult,14
Hugh Smith,1999,1999-10-02,10/02,Counted live,Coho,Adult,6
Hugh Smith,1999,1999-10-03,10/03,Counted live,Coho,Adult,17
Hugh Smith,1999,1999-10-04,10/04,Counted live,Coho,Adult,10
Hugh Smith,1999,1999-10-05,10/05,Counted live,Coho,Adult,1
Hugh Smith,1999,1999-10-06,10/06,Counted live,Coho,Adult,4
Hugh Smith,1999,1999-10-07,10/07,Counted live,Coho,Adult,3
Hugh Smith,1999,1999-10-08,10/08,Counted live,Coho,Adult,20
Hugh Smith,1999,1999-10-09,10/09,Counted live,Coho,Adult,9
Hugh Smith,1999,1999-10-10,10/10,Counted live,Coho,Adult,11
Hugh Smith,1999,1999-10-11,10/11,Counted live,Coho,Adult,16
Hugh Smith,1999,1999-10-12,10/12,Counted live,Coho,Adult,28
Hugh Smith,1999,1999-10-13,10/13,Counted live,Coho,Adult,28
Hugh Smith,1999,1999-10-14,10/14,Counted live,Coho,Adult,15
Hugh Smith,1999,1999-10-15,10/15,Counted live,Coho,Adult,14
Hugh Smith,1999,1999-10-16,10/16,Counted live,Coho,Adult,9
Hugh Smith,1999,1999-10-17,10/17,Counted live,Coho,Adult,23
Hugh Smith,1999,1999-10-18,10/18,Counted live,Coho,Adult,3
Hugh Smith,1999,1999-10-19,10/19,Counted live,Coho,Adult,2
Hugh Smith,1999,1999-10-20,10/20,Counted live,Coho,Adult,1
Hugh Smith,1999,1999-10-26,10/26,Counted live,Coho,Adult,2
Hugh Smith,1999,1999-10-27,10/27,Counted live,Coho,Adult,8
Hugh Smith,1999,1999-10-28,10/28,Counted live,Coho,Adult,4
Hugh Smith,1999,1999-10-29,10/29,Counted live,Coho,Adult,5
Hugh Smith,1999,1999-10-30,10/30,Counted live,Coho,Adult,5
Hugh Smith,1999,1999-10-31,10/31,Counted live,Coho,Adult,14
Hugh Smith,1999,1999-11-01,11/01,Counted live,Coho,Adult,4
Hugh Smith,1999,1999-11-02,11/02,Counted live,Coho,Adult,6
Hugh Smith,1999,1999-11-03,11/03,Counted live,Coho,Adult,4
Hugh Smith,1999,1999-11-04,11/04,Counted live,Coho,Adult,7
Hugh Smith,1999,1999-11-05,11/05,Counted live,Coho,Adult,5
Hugh Smith,1999,1999-11-06,11/06,Counted live,Coho,Adult,112
Hugh Smith,1999,1999-11-07,11/07,Counted live,Coho,Adult,12
Hugh Smith,1999,1999-11-08,11/08,Counted live,Coho,Adult,12
Hugh Smith,2000,2000-07-12,07/12,Counted live,Coho,Adult,1
Hugh Smith,2000,2000-07-13,07/13,Counted live,Coho,Adult,1
Hugh Smith,2000,2000-07-18,07/18,Counted live,Coho,Adult,1
Hugh Smith,2000,2000-07-28,07/28,Counted live,Coho,Adult,3
Hugh Smith,2000,2000-07-30,07/30,Counted live,Coho,Adult,3
Hugh Smith,2000,2000-08-01,08/01,Counted live,Coho,Adult,2
Hugh Smith,2000,2000-08-03,08/03,Counted live,Coho,Adult,1
Hugh Smith,2000,2000-08-04,08/04,Counted live,Coho,Adult,3
Hugh Smith,2000,2000-08-05,08/05,Counted live,Coho,Adult,2
Hugh Smith,2000,2000-08-06,08/06,Counted live,Coho,Adult,1
Hugh Smith,2000,2000-08-07,08/07,Counted live,Coho,Adult,1
Hugh Smith,2000,2000-08-08,08/08,Counted live,Coho,Adult,3
Hugh Smith,2000,2000-08-09,08/09,Counted live,Coho,Adult,1
Hugh Smith,2000,2000-08-10,08/10,Counted live,Coho,Adult,1
Hugh Smith,2000,2000-08-11,08/11,Counted live,Coho,Adult,2
Hugh Smith,2000,2000-08-12,08/12,Counted live,Coho,Adult,1
Hugh Smith,2000,2000-08-16,08/16,Counted live,Coho,Adult,3
Hugh Smith,2000,2000-08-17,08/17,Counted live,Coho,Adult,7
Hugh Smith,2000,2000-08-18,08/18,Counted live,Coho,Adult,5
Hugh Smith,2000,2000-08-19,08/19,Counted live,Coho,Adult,5
Hugh Smith,2000,2000-08-20,08/20,Counted live,Coho,Adult,7
Hugh Smith,2000,2000-08-21,08/21,Counted live,Coho,Adult,1
Hugh Smith,2000,2000-08-27,08/27,Counted live,Coho,Adult,14
Hugh Smith,2000,2000-08-28,08/28,Counted live,Coho,Adult,5
Hugh Smith,2000,2000-08-29,08/29,Counted live,Coho,Adult,49
Hugh Smith,2000,2000-08-30,08/30,Counted live,Coho,Adult,34
Hugh Smith,2000,2000-08-31,08/31,Counted live,Coho,Adult,17
Hugh Smith,2000,2000-09-01,09/01,Counted live,Coho,Adult,42
Hugh Smith,2000,2000-09-02,09/02,Counted live,Coho,Adult,8
Hugh Smith,2000,2000-09-03,09/03,Counted live,Coho,Adult,6
Hugh Smith,2000,2000-09-04,09/04,Counted live,Coho,Adult,14
Hugh Smith,2000,2000-09-05,09/05,Counted live,Coho,Adult,13
Hugh Smith,2000,2000-09-06,09/06,Counted live,Coho,Adult,3
Hugh Smith,2000,2000-09-07,09/07,Counted live,Coho,Adult,2
Hugh Smith,2000,2000-09-11,09/11,Counted live,Coho,Adult,49
Hugh Smith,2000,2000-09-12,09/12,Counted live,Coho,Adult,16
Hugh Smith,2000,2000-09-13,09/13,Counted live,Coho,Adult,23
Hugh Smith,2000,2000-09-14,09/14,Counted live,Coho,Adult,24
Hugh Smith,2000,2000-09-15,09/15,Counted live,Coho,Adult,11
Hugh Smith,2000,2000-09-19,09/19,Counted live,Coho,Adult,34
Hugh Smith,2000,2000-09-20,09/20,Counted live,Coho,Adult,18
Hugh Smith,2000,2000-09-21,09/21,Counted live,Coho,Adult,11
Hugh Smith,2000,2000-09-22,09/22,Counted live,Coho,Adult,14
Hugh Smith,2000,2000-09-23,09/23,Counted live,Coho,Adult,40
Hugh Smith,2000,2000-09-24,09/24,Counted live,Coho,Adult,7
Hugh Smith,2000,2000-09-25,09/25,Counted live,Coho,Adult,1
Hugh Smith,2000,2000-09-27,09/27,Counted live,Coho,Adult,4
Hugh Smith,2000,2000-09-29,09/29,Counted live,Coho,Adult,3
Hugh Smith,2000,2000-10-02,10/02,Counted live,Coho,Adult,3
Hugh Smith,2000,2000-10-03,10/03,Counted live,Coho,Adult,1
Hugh Smith,2000,2000-10-05,10/05,Counted live,Coho,Adult,7
Hugh Smith,2000,2000-10-06,10/06,Counted live,Coho,Adult,4
Hugh Smith,2000,2000-10-08,10/08,Counted live,Coho,Adult,5
Hugh Smith,2000,2000-10-09,10/09,Counted live,Coho,Adult,12
Hugh Smith,2000,2000-10-10,10/10,Counted live,Coho,Adult,1
Hugh Smith,2000,2000-10-12,10/12,Counted live,Coho,Adult,3
Hugh Smith,2000,2000-10-13,10/13,Counted live,Coho,Adult,1
Hugh Smith,2000,2000-10-14,10/14,Counted live,Coho,Adult,2
Hugh Smith,2000,2000-10-16,10/16,Counted live,Coho,Adult,4
Hugh Smith,2000,2000-10-17,10/17,Counted live,Coho,Adult,10
Hugh Smith,2000,2000-10-19,10/19,Counted live,Coho,Adult,1
Hugh Smith,2000,2000-10-20,10/20,Counted live,Coho,Adult,5
Hugh Smith,2000,2000-10-25,10/25,Counted live,Coho,Adult,2
Hugh Smith,2000,2000-10-27,10/27,Counted live,Coho,Adult,19
Hugh Smith,2000,2000-10-28,10/28,Counted live,Coho,Adult,1
Hugh Smith,2000,2000-10-31,10/31,Counted live,Coho,Adult,1
Hugh Smith,2001,2001-07-10,07/10,Counted live,Coho,Adult,1
Hugh Smith,2001,2001-07-12,07/12,Counted live,Coho,Adult,1
Hugh Smith,2001,2001-07-28,07/28,Counted live,Coho,Adult,1
Hugh Smith,2001,2001-08-03,08/03,Counted live,Coho,Adult,1
Hugh Smith,2001,2001-08-05,08/05,Counted live,Coho,Adult,1
Hugh Smith,2001,2001-08-06,08/06,Counted live,Coho,Adult,1
Hugh Smith,2001,2001-08-08,08/08,Counted live,Coho,Adult,1
Hugh Smith,2001,2001-08-10,08/10,Counted live,Coho,Adult,1
Hugh Smith,2001,2001-08-11,08/11,Counted live,Coho,Adult,1
Hugh Smith,2001,2001-08-14,08/14,Counted live,Coho,Adult,7
Hugh Smith,2001,2001-08-15,08/15,Counted live,Coho,Adult,2
Hugh Smith,2001,2001-08-16,08/16,Counted live,Coho,Adult,2
Hugh Smith,2001,2001-08-18,08/18,Counted live,Coho,Adult,2
Hugh Smith,2001,2001-08-20,08/20,Counted live,Coho,Adult,2
Hugh Smith,2001,2001-08-21,08/21,Counted live,Coho,Adult,4
Hugh Smith,2001,2001-08-22,08/22,Counted live,Coho,Adult,15
Hugh Smith,2001,2001-08-23,08/23,Counted live,Coho,Adult,1
Hugh Smith,2001,2001-08-24,08/24,Counted live,Coho,Adult,11
Hugh Smith,2001,2001-08-25,08/25,Counted live,Coho,Adult,1
Hugh Smith,2001,2001-08-29,08/29,Counted live,Coho,Adult,6
Hugh Smith,2001,2001-08-30,08/30,Counted live,Coho,Adult,8
Hugh Smith,2001,2001-08-31,08/31,Counted live,Coho,Adult,66
Hugh Smith,2001,2001-09-01,09/01,Counted live,Coho,Adult,6
Hugh Smith,2001,2001-09-08,09/08,Counted live,Coho,Adult,10
Hugh Smith,2001,2001-09-09,09/09,Counted live,Coho,Adult,52
Hugh Smith,2001,2001-09-10,09/10,Counted live,Coho,Adult,43
Hugh Smith,2001,2001-09-11,09/11,Counted live,Coho,Adult,25
Hugh Smith,2001,2001-09-12,09/12,Counted live,Coho,Adult,13
Hugh Smith,2001,2001-09-13,09/13,Counted live,Coho,Adult,41
Hugh Smith,2001,2001-09-14,09/14,Counted live,Coho,Adult,12
Hugh Smith,2001,2001-09-15,09/15,Counted live,Coho,Adult,8
Hugh Smith,2001,2001-09-16,09/16,Counted live,Coho,Adult,104
Hugh Smith,2001,2001-09-17,09/17,Counted live,Coho,Adult,29
Hugh Smith,2001,2001-09-18,09/18,Counted live,Coho,Adult,110
Hugh Smith,2001,2001-09-19,09/19,Counted live,Coho,Adult,38
Hugh Smith,2001,2001-09-20,09/20,Counted live,Coho,Adult,45
Hugh Smith,2001,2001-09-21,09/21,Counted live,Coho,Adult,22
Hugh Smith,2001,2001-09-25,09/25,Counted live,Coho,Adult,91
Hugh Smith,2001,2001-09-26,09/26,Counted live,Coho,Adult,74
Hugh Smith,2001,2001-09-27,09/27,Counted live,Coho,Adult,65
Hugh Smith,2001,2001-09-28,09/28,Counted live,Coho,Adult,39
Hugh Smith,2001,2001-09-29,09/29,Counted live,Coho,Adult,31
Hugh Smith,2001,2001-09-30,09/30,Counted live,Coho,Adult,25
Hugh Smith,2001,2001-10-01,10/01,Counted live,Coho,Adult,26
Hugh Smith,2001,2001-10-02,10/02,Counted live,Coho,Adult,11
Hugh Smith,2001,2001-10-03,10/03,Counted live,Coho,Adult,11
Hugh Smith,2001,2001-10-04,10/04,Counted live,Coho,Adult,17
Hugh Smith,2001,2001-10-05,10/05,Counted live,Coho,Adult,80
Hugh Smith,2001,2001-10-06,10/06,Carcass count,Coho,Adult,1
Hugh Smith,2001,2001-10-06,10/06,Counted live,Coho,Adult,28
Hugh Smith,2001,2001-10-07,10/07,Counted live,Coho,Adult,14
Hugh Smith,2001,2001-10-07,10/07,Weir mortalities,Coho,Adult,1
Hugh Smith,2001,2001-10-08,10/08,Counted live,Coho,Adult,1
Hugh Smith,2001,2001-10-09,10/09,Counted live,Coho,Adult,2
Hugh Smith,2001,2001-10-11,10/11,Counted live,Coho,Adult,5
Hugh Smith,2001,2001-10-12,10/12,Counted live,Coho,Adult,5
Hugh Smith,2001,2001-10-14,10/14,Counted live,Coho,Adult,7
Hugh Smith,2001,2001-10-15,10/15,Counted live,Coho,Adult,1
Hugh Smith,2001,2001-10-16,10/16,Counted live,Coho,Adult,11
Hugh Smith,2001,2001-10-17,10/17,Counted live,Coho,Adult,1
Hugh Smith,2001,2001-10-18,10/18,Counted live,Coho,Adult,1
Hugh Smith,2001,2001-10-19,10/19,Counted live,Coho,Adult,30
Hugh Smith,2001,2001-10-21,10/21,Counted live,Coho,Adult,2
Hugh Smith,2001,2001-10-22,10/22,Counted live,Coho,Adult,4
Hugh Smith,2001,2001-10-23,10/23,Counted live,Coho,Adult,14
Hugh Smith,2001,2001-10-26,10/26,Counted live,Coho,Adult,9
Hugh Smith,2001,2001-10-27,10/27,Counted live,Coho,Adult,4
Hugh Smith,2001,2001-10-28,10/28,Counted live,Coho,Adult,5
Hugh Smith,2001,2001-10-29,10/29,Counted live,Coho,Adult,4
Hugh Smith,2001,2001-10-30,10/30,Counted live,Coho,Adult,12
Hugh Smith,2001,2001-10-31,10/31,Counted live,Coho,Adult,14
Hugh Smith,2001,2001-11-01,11/01,Carcass count,Coho,Adult,1
Hugh Smith,2001,2001-11-01,11/01,Counted live,Coho,Adult,5
Hugh Smith,2002,2002-07-05,07/05,Counted live,Coho,Adult,2
Hugh Smith,2002,2002-07-18,07/18,Counted live,Coho,Adult,1
Hugh Smith,2002,2002-07-19,07/19,Counted live,Coho,Adult,1
Hugh Smith,2002,2002-07-20,07/20,Counted live,Coho,Adult,1
Hugh Smith,2002,2002-07-22,07/22,Counted live,Coho,Adult,1
Hugh Smith,2002,2002-07-26,07/26,Counted live,Coho,Adult,3
Hugh Smith,2002,2002-07-28,07/28,Counted live,Coho,Adult,1
Hugh Smith,2002,2002-07-29,07/29,Counted live,Coho,Adult,1
Hugh Smith,2002,2002-07-31,07/31,Counted live,Coho,Adult,3
Hugh Smith,2002,2002-08-01,08/01,Counted live,Coho,Adult,2
Hugh Smith,2002,2002-08-02,08/02,Counted live,Coho,Adult,6
Hugh Smith,2002,2002-08-03,08/03,Counted live,Coho,Adult,4
Hugh Smith,2002,2002-08-04,08/04,Counted live,Coho,Adult,4
Hugh Smith,2002,2002-08-05,08/05,Counted live,Coho,Adult,4
Hugh Smith,2002,2002-08-07,08/07,Counted live,Coho,Adult,7
Hugh Smith,2002,2002-08-08,08/08,Counted live,Coho,Adult,6
Hugh Smith,2002,2002-08-09,08/09,Counted live,Coho,Adult,13
Hugh Smith,2002,2002-08-10,08/10,Counted live,Coho,Adult,11
Hugh Smith,2002,2002-08-11,08/11,Counted live,Coho,Adult,20
Hugh Smith,2002,2002-08-12,08/12,Counted live,Coho,Adult,9
Hugh Smith,2002,2002-08-13,08/13,Counted live,Coho,Adult,19
Hugh Smith,2002,2002-08-14,08/14,Counted live,Coho,Adult,25
Hugh Smith,2002,2002-08-15,08/15,Counted live,Coho,Adult,15
Hugh Smith,2002,2002-08-16,08/16,Counted live,Coho,Adult,15
Hugh Smith,2002,2002-08-17,08/17,Counted live,Coho,Adult,12
Hugh Smith,2002,2002-08-18,08/18,Counted live,Coho,Adult,27
Hugh Smith,2002,2002-08-19,08/19,Counted live,Coho,Adult,24
Hugh Smith,2002,2002-08-20,08/20,Counted live,Coho,Adult,18
Hugh Smith,2002,2002-08-21,08/21,Counted live,Coho,Adult,5
Hugh Smith,2002,2002-08-22,08/22,Counted live,Coho,Adult,24
Hugh Smith,2002,2002-08-23,08/23,Counted live,Coho,Adult,90
Hugh Smith,2002,2002-08-24,08/24,Counted live,Coho,Adult,29
Hugh Smith,2002,2002-08-25,08/25,Counted live,Coho,Adult,40
Hugh Smith,2002,2002-08-26,08/26,Counted live,Coho,Adult,43
Hugh Smith,2002,2002-08-27,08/27,Counted live,Coho,Adult,39
Hugh Smith,2002,2002-08-28,08/28,Counted live,Coho,Adult,70
Hugh Smith,2002,2002-08-29,08/29,Counted live,Coho,Adult,21
Hugh Smith,2002,2002-08-30,08/30,Counted live,Coho,Adult,44
Hugh Smith,2002,2002-08-31,08/31,Counted live,Coho,Adult,32
Hugh Smith,2002,2002-09-01,09/01,Counted live,Coho,Adult,64
Hugh Smith,2002,2002-09-02,09/02,Counted live,Coho,Adult,55
Hugh Smith,2002,2002-09-03,09/03,Counted live,Coho,Adult,45
Hugh Smith,2002,2002-09-04,09/04,Counted live,Coho,Adult,188
Hugh Smith,2002,2002-09-05,09/05,Counted live,Coho,Adult,14
Hugh Smith,2002,2002-09-06,09/06,Counted live,Coho,Adult,37
Hugh Smith,2002,2002-09-07,09/07,Counted live,Coho,Adult,175
Hugh Smith,2002,2002-09-08,09/08,Counted live,Coho,Adult,116
Hugh Smith,2002,2002-09-09,09/09,Counted live,Coho,Adult,66
Hugh Smith,2002,2002-09-10,09/10,Counted live,Coho,Adult,26
Hugh Smith,2002,2002-09-11,09/11,Counted live,Coho,Adult,36
Hugh Smith,2002,2002-09-12,09/12,Counted live,Coho,Adult,113
Hugh Smith,2002,2002-09-13,09/13,Counted live,Coho,Adult,83
Hugh Smith,2002,2002-09-14,09/14,Counted live,Coho,Adult,60
Hugh Smith,2002,2002-09-15,09/15,Counted live,Coho,Adult,71
Hugh Smith,2002,2002-09-17,09/17,Counted live,Coho,Adult,52
Hugh Smith,2002,2002-09-19,09/19,Counted live,Coho,Adult,54
Hugh Smith,2002,2002-09-20,09/20,Counted live,Coho,Adult,35
Hugh Smith,2002,2002-09-21,09/21,Counted live,Coho,Adult,90
Hugh Smith,2002,2002-09-22,09/22,Counted live,Coho,Adult,120
Hugh Smith,2002,2002-09-23,09/23,Counted live,Coho,Adult,38
Hugh Smith,2002,2002-09-24,09/24,Counted live,Coho,Adult,87
Hugh Smith,2002,2002-09-25,09/25,Counted live,Coho,Adult,64
Hugh Smith,2002,2002-09-26,09/26,Counted live,Coho,Adult,61
Hugh Smith,2002,2002-09-27,09/27,Counted live,Coho,Adult,25
Hugh Smith,2002,2002-09-28,09/28,Counted live,Coho,Adult,39
Hugh Smith,2002,2002-09-29,09/29,Counted live,Coho,Adult,17
Hugh Smith,2002,2002-09-30,09/30,Counted live,Coho,Adult,15
Hugh Smith,2002,2002-10-01,10/01,Counted live,Coho,Adult,27
Hugh Smith,2002,2002-10-02,10/02,Counted live,Coho,Adult,13
Hugh Smith,2002,2002-10-03,10/03,Counted live,Coho,Adult,13
Hugh Smith,2002,2002-10-04,10/04,Counted live,Coho,Adult,7
Hugh Smith,2002,2002-10-05,10/05,Counted live,Coho,Adult,7
Hugh Smith,2002,2002-10-06,10/06,Counted live,Coho,Adult,48
Hugh Smith,2002,2002-10-07,10/07,Counted live,Coho,Adult,16
Hugh Smith,2002,2002-10-08,10/08,Counted live,Coho,Adult,13
Hugh Smith,2002,2002-10-09,10/09,Counted live,Coho,Adult,20
Hugh Smith,2002,2002-10-10,10/10,Counted live,Coho,Adult,17
Hugh Smith,2002,2002-10-11,10/11,Counted live,Coho,Adult,26
Hugh Smith,2002,2002-10-12,10/12,Counted live,Coho,Adult,141
Hugh Smith,2002,2002-10-13,10/13,Counted live,Coho,Adult,17
Hugh Smith,2002,2002-10-14,10/14,Counted live,Coho,Adult,3
Hugh Smith,2002,2002-10-15,10/15,Counted live,Coho,Adult,30
Hugh Smith,2002,2002-10-16,10/16,Counted live,Coho,Adult,83
Hugh Smith,2002,2002-10-17,10/17,Counted live,Coho,Adult,81
Hugh Smith,2002,2002-10-20,10/20,Counted live,Coho,Adult,52
Hugh Smith,2002,2002-10-23,10/23,Counted live,Coho,Adult,28
Hugh Smith,2002,2002-10-25,10/25,Counted live,Coho,Adult,44
Hugh Smith,2002,2002-10-27,10/27,Counted live,Coho,Adult,8
